"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"11",0.655127378553152,0,8.19342978857458,28.0124478670768,0.0136342961108312,0.0250899505526315,0.071686140482293,0.114044803837751,0.15271706564758,0.188162734908838,0.220768240324322,0.250860828921533,0.278719583859312,0.304584897542346,0.328662217857189,0.351129155710948,0.372143922911354,0.391842112058181,0.410344251073993,0.427754093431121,0.444166678851902,0.459664311913436,0.474322895940875,0.488205992101938,0.501376550392452,0.513886718544141,0.525785106238065,0.537115918916962,0.54791849888702,0.558226630458559
"12",0.513043447304517,0,6.56596340052783,69.36045024544,0.0897281266981736,0.0219226975426842,0.0630150888955975,0.100803979600473,0.135670868941335,0.167940804160288,0.197892855115183,0.225767218430875,0.251772811966148,0.276091137264018,0.29888016134108,0.320279435088567,0.340413722306373,0.359390440445769,0.377305879068858,0.394248409348603,0.410293932582457,0.425512097463748,0.439965952003396,0.453710024761162,0.466796271032586,0.479269903079341,0.491173301389621,0.502546849041,0.513421185702995,0.523832746697592
"13",0.472760960459709,0,6.12444612942636,57.5888936500996,0.0385302395792678,0.0242477850686021,0.0693884040099006,0.110547365068054,0.148227761230145,0.182851666288235,0.214775427063403,0.244302858666529,0.271693915918899,0.29717052404858,0.320927690348415,0.343133592676839,0.363933940413056,0.383459127351353,0.401823142990193,0.419125109702167,0.43545464232057,0.450892680630092,0.465509061612296,0.479368349853197,0.492527212938561,0.505037070637267,0.516946644922869,0.528295346884191,0.539124038777463,0.549468185140228
"14",0.758736312296242,0,11.9351876415312,22.3700494109653,0.0621974526904523,0.0226197702598561,0.0649408686448592,0.103767384405727,0.139510578471452,0.172521700706555,0.203101032906407,0.231506352908283,0.257960498252662,0.282657037533802,0.30576792367201,0.327436115470869,0.347795034702794,0.366959483042965,0.385031550483921,0.402103234245246,0.418252011817492,0.433552641641673,0.448069495452118,0.461859559036589,0.474980086021504,0.487477186746331,0.499392126657056,0.510769382105351,0.521637761555522,0.532034996694948
"15",0.680461120884866,0,11.1324110478163,60.311875496991,0.0439306747401133,0.0256939042765353,0.07332711742944,0.116533116837408,0.155899825569787,0.191916092041548,0.22499099096942,0.255470710435361,0.283647268134381,0.309771358418241,0.334060867264945,0.356700710058302,0.377854361539829,0.397662341935281,0.416248989939447,0.433725340460688,0.450185767229352,0.465717013652001,0.480395611775737,0.494290417342863,0.507460303857792,0.519963727730667,0.531847573115444,0.543157786345332,0.553936026965155,0.564216082682201
"16",0.776876222528517,0,8.34433583915234,75.5626563937403,0.0773287656251341,0.0211066153906165,0.0607630371245192,0.0973399413006012,0.131181627842733,0.162583393005904,0.191798677842047,0.219047813539068,0.244521555645337,0.268389325339391,0.290797198906233,0.311874947489249,0.331737697197624,0.350487997837689,0.368215096786405,0.384999849334667,0.40091745597198,0.416032835032609,0.430406470159722,0.444088089705554,0.457129240399215,0.46957104254729,0.481458224314709,0.492824126995946,0.503701941709718,0.514124554768029
"17",0.623283050768077,0,8.08313668705523,54.3568395194598,0.0150237689493224,0.0261617752581783,0.0745937905689565,0.118448419862112,0.158343276527605,0.194790727517445,0.228218147019657,0.258986104536311,0.287397572716126,0.313714613421657,0.338159644833209,0.360925003785646,0.382177906982232,0.402063642699595,0.420711003500637,0.438231569100142,0.454725083836168,0.470277093506932,0.484968718614481,0.498866411373439,0.512035869322731,0.524529615743067,0.536402127476163,0.547694054578568,0.558450936127134,0.56870797630996
"18",0.453303515166044,0,5.11742381006479,44.3238677131012,0.0937003779457882,0.0199732561596753,0.0576263254832927,0.0925019698399806,0.124895121335229,0.155060747084659,0.183220461938731,0.209567324769244,0.234270586017231,0.257478240584791,0.279322835787686,0.299920614208497,0.319375580679349,0.337779545381434,0.355215196204233,0.371756587399057,0.387472276553863,0.402420006422206,0.41665685968317,0.430232616418701,0.443189594118734,0.4555722358462,0.467415419109702,0.478755862269185,0.489622744991578,0.500045129805129
"19",0.559852337837219,0,5.85423483885825,80.3563862340525,0.0254232655279338,0.0240408851596382,0.0688222666980397,0.109683456938635,0.147116456637501,0.181534207064339,0.213286409562104,0.24267133311858,0.269942330847899,0.295320653050372,0.31899582003257,0.34113423931575,0.361879689457103,0.381359507341501,0.399686484337439,0.416960349674114,0.433267845164966,0.448689570210978,0.463293429831558,0.477145601795668,0.490299995255834,0.502809492154176,0.514720180063397,0.526074147356958,0.536908798897732,0.547259340925984
"20",0.524114164151251,0,5.23488129302859,48.4302201564424,0.0213080639252439,0.0229285373513721,0.0657767441349505,0.105032196467211,0.141128005655039,0.174430210227436,0.205250102536437,0.233854921085825,0.260474911418879,0.28530945808389,0.30853197501804,0.330294861759712,0.350730871091754,0.369957609321473,0.388078702963436,0.405188790282801,0.421368061207471,0.436691225344998,0.451223561142523,0.465026565418732,0.478151878279581,0.490648904262607,0.502562882049578,0.513931866130399,0.524792264542682,0.535179487165053
"21",0.773233186267316,0,8.51509093493223,63.3709452557378,0.0485989331034943,0.0223780350044564,0.0642663803636867,0.102721691018806,0.138147695070086,0.170888733489538,0.201237337608384,0.229446639578903,0.255735137017932,0.280291437260793,0.303280658474765,0.324849386237018,0.345122953285579,0.364217618874237,0.382228912204801,0.399250161853805,0.415359554009419,0.430628574531076,0.445120074569487,0.458894193031001,0.471999717236187,0.484487075580323,0.49639912864186,0.507770006061855,0.518640525074663,0.529041777095181
"22",0.469025209359825,0,11.8330306205899,78.3561466727406,0.0848089707549661,0.0268640710793709,0.0765021657810051,0.121341361690719,0.162042508358403,0.199150667389049,0.233120408297761,0.264331375243301,0.293107105551861,0.319719579136314,0.34440451524244,0.367364189822583,0.388771444472228,0.408778785603879,0.427519814744153,0.445110812084301,0.461653600709506,0.477239159928875,0.491948628855756,0.505854642029588,0.519019179755346,0.531501086293387,0.543352407453717,0.554618324194827,0.565341828397524,0.575563287621668
"23",0.405146153829992,0,6.10888612084091,75.1026376965456,0.0589814182370901,0.0240649416952278,0.0688907061540931,0.109791106471833,0.147258619592475,0.181706370566115,0.213484752599919,0.24289143178886,0.270182361890554,0.295577122209649,0.319266378232269,0.34141564895978,0.362170885369577,0.381659484443646,0.399993488657012,0.417272637114644,0.433585392421892,0.449010937978045,0.463618109113783,0.477471952185021,0.490628580700847,0.503138908373235,0.515050079277478,0.526404284330355,0.537238907935871,0.547589597398441
"24",0.609715821687132,0,10.1765951346606,72.8590027778409,0.0929039953509346,0.0235604371302464,0.0675130235886132,0.107691801873831,0.144561212694816,0.178512320871662,0.209877387752437,0.238940325302626,0.265945128776119,0.291101949754,0.314594639366361,0.336582140975879,0.357204520086872,0.376584866971757,0.394831775856562,0.412042636312366,0.428302504413099,0.443686852620994,0.458265848123699,0.472101156425723,0.485247884871724,0.497757435670133,0.509671945128201,0.521034960120534,0.531884348187315,0.542253357537545
"25",0.594192721229047,0,9.77981388568878,51.9530239049345,0.0445133400382474,0.0260143787178286,0.0741970090937801,0.117851348534279,0.157585082232995,0.193902144265723,0.227223978562496,0.257905750441193,0.286248382867595,0.312509010690423,0.336909050900352,0.359638374871346,0.380863298838614,0.400728264522697,0.419359135218081,0.436867549787799,0.453351699544809,0.468900032923703,0.483587244357962,0.497485690390783,0.510657596639953,0.52315482307567,0.535030436880359,0.5463302403422,0.557093249078474,0.567357843290024
"26",0.556831126101315,0,4.89762708730996,83.8967871875502,0.08992693440523,0.0195415458642935,0.0564263216361442,0.0906438421934251,0.122472163189324,0.152152558290166,0.179894965365462,0.205882596979959,0.230275967385764,0.253217578706773,0.274833802510522,0.295234721395651,0.314520805214846,0.332780322275446,0.350092973611242,0.366530816989457,0.382158502491871,0.397035335314924,0.411211414040183,0.424737777720372,0.437656377007219,0.450008508170329,0.461829240497023,0.473154036872654,0.484011880034896,0.49443105547181
"27",0.73531446037814,0,8.25250109285116,53.4528514463454,0.0788015901111066,0.0211243702780284,0.060812309629253,0.097416115095437,0.131280410416506,0.16270113951322,0.191932788452381,0.219196030044944,0.244682445721164,0.268560473151849,0.290976853390839,0.312061851974613,0.331931463102411,0.350685006772693,0.368417187266703,0.385205738367581,0.401126972548451,0.416244567956664,0.430618257969658,0.444302569125084,0.45734468283956,0.469789308278205,0.481674835680538,0.493041109393436,0.50391764857903,0.514341141603546
"28",0.680459112394601,0,11.8423814885318,36.5078516420908,0.0285736562451348,0.0264130604016741,0.0752785185144707,0.119488928854783,0.159676956514144,0.196366483232256,0.229993461054157,0.260925071793419,0.28947284479778,0.315899910218705,0.340435772911277,0.363275079737766,0.384588914404551,0.404521746151441,0.423207826144268,0.440755610421145,0.457269556191376,0.472837322230551,0.487537805372833,0.501440858479362,0.514611277160657,0.527103494004586,0.538968384275032,0.550255611606767,0.561001724378411,0.57124496675432
"29",0.778083042986691,0,6.61915466934443,37.9833380668424,0.0553427351871505,0.0199843682283796,0.0576555237259385,0.0925445420485464,0.124948422994392,0.155122841488545,0.183289759741476,0.209642037236424,0.234348801717857,0.257561642781196,0.279408323097891,0.300008721821621,0.319466542755406,0.337871945293577,0.355309265474252,0.371852075408671,0.387569072073053,0.402518704026138,0.416754609107141,0.430331843605038,0.443289469123245,0.455672427560967,0.467517067114637,0.478857172743449,0.489724405477019,0.500146946857485
"30",0.589579720236361,0,4.75208899565041,34.7464011586271,0.0589578762184829,0.0195023516290305,0.0563171218042824,0.0904743597023934,0.122250979559314,0.15188671039859,0.179590029203747,0.20554459346377,0.229909381632068,0.252826162307782,0.274420173054839,0.29480241316906,0.314073096964899,0.332318136154471,0.349619516335678,0.366047871746839,0.381667432750135,0.396536044241157,0.410707247103328,0.42422993768254,0.437144495978512,0.449492870194325,0.46131207858319,0.472634128604866,0.483490452682693,0.493910503688432
"31",0.491616853699088,0,10.8014276102185,66.8827298120596,0.0657934404211119,0.0270701088105577,0.0770565647462831,0.122175014999219,0.163101005268817,0.200390783929764,0.23450729849101,0.265837043856444,0.294708792041662,0.321398985651391,0.346145358526147,0.369152919307886,0.390598785092342,0.410636384783117,0.42939965195563,0.447006186054145,0.463559709496475,0.479150700612961,0.493862390390434,0.507767943369889,0.520928029956308,0.533404375732809,0.545248863747295,0.556505895291344,0.567219721057054,0.577427605132819
"32",0.428509743046016,0,6.84212028235197,81.6364589752629,0.0995985026238486,0.0227112510813673,0.0651856454964468,0.104134551042807,0.139977505642646,0.173069999546367,0.203716148597744,0.232176784496591,0.258677410130046,0.283412013297665,0.306552787951029,0.328247447485828,0.34862677712494,0.367808846065115,0.385894035862609,0.402973696834626,0.419130901009957,0.43443664559837,0.448956741977123,0.462750933193362,0.475872718951347,0.488369012966541,0.500282264611485,0.511655290986612,0.522520607638461,0.532914735410551
"33",0.598308610543609,0,5.19275187328458,73.723210094031,0.0300204291939735,0.0220784754419785,0.0634406218596248,0.101452686381884,0.136505071976348,0.168929894477164,0.199011750841913,0.226994701712065,0.253090567583209,0.277484553474976,0.300337346350971,0.32179026938898,0.341968157904595,0.360980396190401,0.378926304187737,0.395892403586481,0.411957105849063,0.427190167651342,0.441654389415025,0.455406870478289,0.468498045269851,0.480975236542859,0.492880492458463,0.504252430196599,0.515125420432305,0.525531716419192
"34",0.464103818684816,0,11.6534394975752,32.2358405333944,0.0129420326789841,0.031479694949053,0.0888731118906077,0.139871828848121,0.185483138272433,0.226515392061307,0.263622385488641,0.297341210317532,0.328113512183408,0.356308221185331,0.382237010799523,0.406160854527307,0.428303551800604,0.448856435437492,0.467984889890334,0.48583220618379,0.50252150761691,0.518163170082612,0.532852670742943,0.54667242553799,0.559699469273986,0.571999199416515,0.58363103794378,0.594647905095134,0.605096982186327,0.61502132711748
"35",0.676890523079783,0,10.6170961931348,63.9413970382884,0.0873379804193974,0.0230152827456123,0.0660184414866221,0.105407079207979,0.141617197622134,0.175016782497907,0.205920162785035,0.234596943534356,0.261277694326136,0.28616415192579,0.309430363774498,0.331230836337021,0.351697689534524,0.370951255717986,0.389095238427283,0.406223445797821,0.422416801587522,0.437751742930009,0.452294169615844,0.466103654800224,0.479234481318547,0.491735727922889,0.503650688474703,0.515020301218988,0.525883363036575,0.536266514072543
"36",0.56613764166832,0,5.03122670017183,69.465623202268,0.0360369753325358,0.0217539896711251,0.0625470852898869,0.100081184105216,0.134730843527992,0.16681562093087,0.196609497181345,0.224348927929704,0.250239429149389,0.274459360370948,0.297165349288704,0.318494961435863,0.338569373884675,0.357495360221533,0.375370246202158,0.392277620309098,0.408293940099369,0.423489419139151,0.437924187549729,0.451653909106989,0.464728952745706,0.477195854794039,0.489095605211129,0.500465807785054,0.511341169993781,0.521753817593111
"37",0.406697985343635,0,7.45149832032621,64.1195682785474,0.0435810542199761,0.0266967302732984,0.0760447092093725,0.120644599613813,0.16114792419722,0.198092686843225,0.231927278882581,0.263027485357493,0.291711533494578,0.318249208061147,0.342873582898564,0.365782962618633,0.387150562084007,0.407126980220264,0.425842816024816,0.443414792210196,0.459944100699226,0.475521030950028,0.490225203495275,0.504127627411279,0.517293015875918,0.529777201123522,0.541632498122411,0.552904989549243,0.563636510988419,0.57386563557614
"38",0.685555261094123,0,6.6666185092181,43.9345739525743,0.083594878972508,0.0201231456193154,0.0580411496612208,0.0931419491674325,0.125727161696326,0.156056961966674,0.184356544026153,0.210824192574752,0.235629891520392,0.258926535620885,0.280846881359039,0.301509887149135,0.321020525956,0.339470836572437,0.35694662127597,0.373522651435032,0.389264807860942,0.404237311796104,0.418494269825781,0.432084219835926,0.445052867664778,0.457446153078483,0.469294321841364,0.480638700249759,0.491508486058846,0.501933614895155
"39",0.694337256625295,0,6.78498083911836,54.3171260412782,0.0642255254089832,0.0211416021291015,0.0608591205150894,0.0974871011435315,0.131371905827259,0.162809375259303,0.19205486987765,0.219329355247358,0.244824973857906,0.268711140568819,0.29113432310872,0.312224918612452,0.332097156565146,0.350855527271174,0.368590015670864,0.385382712317312,0.401304885255308,0.416424968306046,0.430799734036961,0.444483000187072,0.457526383426749,0.469968921651867,0.481855935671166,0.493222712232135,0.504099700484498,0.514519671323427
"40",0.50398894995451,0,10.1735031139106,41.2039335095324,0.0353773682378232,0.0280579860190572,0.079719891836846,0.126185731808797,0.168198882868572,0.206368018254321,0.241196767879712,0.273102684533526,0.302439737069222,0.32950400223684,0.35455047402989,0.377796159294652,0.399426972953834,0.419607335977743,0.43847600196632,0.456158948470965,0.472762430282746,0.488383675152153,0.50310669786807,0.517006447343097,0.530149754198529,0.542597403926596,0.554403948150014,0.565615755331417,0.576277854196633,0.586429125752469
"41",0.703311529476196,0,8.51133560016751,40.445485166274,0.0192475737538189,0.024583371842849,0.0703042932255292,0.111942372298482,0.150018847169159,0.184972065677585,0.217169676644189,0.246924035766384,0.274503069356732,0.300137744077963,0.32402370188585,0.346336562073654,0.367224451595854,0.386821020797443,0.405240823400682,0.422587009443663,0.438950990848828,0.454415729792527,0.46905044299949,0.482920691817559,0.496084097661843,0.508596146871282,0.520503502484903,0.531846452443505,0.542665346471312,0.552995225029387
"42",0.437228227779269,0,5.99068979546428,59.6276261052117,0.0835779366083443,0.0220325268673132,0.0633177023123577,0.101268645741445,0.136271793027509,0.168657217482088,0.198706482477764,0.226663190158558,0.252738295266793,0.277115240049935,0.2999537208146,0.321395087142227,0.341564429211711,0.360570170162293,0.378510478027921,0.395471602666617,0.411533544879248,0.426764411242805,0.44122675384672,0.454978879484514,0.468070546012229,0.480548065994105,0.492453010356603,0.50382564606199,0.514700059877354,0.525108341017761
"43",0.582094239909202,0,8.69822679832578,37.8583800746128,0.029397509386763,0.0259765253954702,0.0740947747531292,0.117696718694433,0.15738801589881,0.193670571183359,0.226964442416478,0.257623103589086,0.285947649438258,0.312193665514858,0.336581547453533,0.359301379462827,0.380517960219566,0.400377832386463,0.419004469393062,0.43650957995834,0.45299232605525,0.468538901436755,0.483226828484188,0.497124402106127,0.510295484995364,0.52279610581587,0.534673707334444,0.545973574388179,0.556738980303974,0.567007441375332
"44",0.72611481808126,0,10.2429744303226,51.340992457699,0.0893912941683084,0.0218029460708153,0.0626854349830488,0.100298083458799,0.135016457125512,0.167161738244027,0.19700816632801,0.224793292863966,0.250723947815759,0.274977936622284,0.297714210662269,0.319068751165973,0.3391660859377,0.358111119091588,0.376002666923444,0.392922550559796,0.408952545568099,0.424157588309881,0.438600538083586,0.452336876999283,0.465418039470615,0.477889292691402,0.489790001888379,0.50116233401693,0.512039290183176,0.522452065528508
"45",0.410945311933756,0,10.4516357928514,61.7843766394071,0.0377102880273014,0.0301385665248335,0.0852961816037264,0.134538261357701,0.1787649080927,0.218702507216622,0.254944983906472,0.287980537220073,0.318216625133992,0.345993603400243,0.371599078266766,0.395278107995102,0.41723881423886,0.437663469399006,0.456705218176394,0.474502380390785,0.491170819850788,0.506814447780499,0.521526626419309,0.535387564344865,0.548467052395037,0.560832139188822,0.57253783059106,0.583636168987848,0.594172927584392,0.604189857471393
"46",0.732627295330167,0,7.85879914090037,81.6488958126865,0.0676012764219195,0.0219442407155931,0.0630735134860082,0.100892600878892,0.135784469865624,0.168075234247501,0.198044414353072,0.225933669838352,0.251951362843,0.276279939001377,0.299078159914956,0.320484826910241,0.34062497083684,0.359607006191044,0.3775276980309,0.394473651823399,0.410522888665252,0.425743613506612,0.44019919724075,0.453944454359386,0.467031262577911,0.479506435818876,0.491412660282775,0.502785175565809,0.513659917801287,0.524070563122204
"47",0.604116358328611,0,11.4889400042593,83.6816088086925,0.0142906311666593,0.0303448085756585,0.0858440269703025,0.135352908523459,0.179788923061376,0.219891812602262,0.256264495841554,0.289403174192112,0.319720221767542,0.347561044329521,0.373215695323806,0.396931989650605,0.418921227846317,0.439365495970429,0.458421416882127,0.476226238764648,0.492898626625414,0.508543201357693,0.523251273799258,0.5371065568473,0.550180387492725,0.562534719760983,0.574231190628923,0.585316683133933,0.595842024476043,0.605844654333641
"48",0.721562279481441,0,5.00554880127311,71.6560658323579,0.0179052212974057,0.0208524862603479,0.0600579821995254,0.0962499304628272,0.129762681258619,0.160882601810469,0.18985614699825,0.216898501638693,0.242195902730342,0.265912487641207,0.288190570850528,0.309157038879724,0.328925147322662,0.34759467350555,0.365254272112129,0.381984251259972,0.397855822896536,0.41293239084505,0.427272360084943,0.440929082362727,0.453952027238147,0.466381091249473,0.478255555991558,0.489614926062696,0.500491170543835,0.510913515291072
"49",0.503126426134259,0,5.65599786490202,56.7230876977555,0.044183030934073,0.0228523196874491,0.065568776107984,0.104715771591218,0.140721390330442,0.173948653652426,0.204706433118088,0.233259294586983,0.259836002706787,0.284634317266912,0.307826981330408,0.329564749500943,0.349980084139186,0.369190081716432,0.387298305868921,0.404396774161149,0.420568271026188,0.435885283190797,0.450412687432806,0.464212875097621,0.47733538149553,0.489831906614977,0.501745188846569,0.513115405623175,0.523977993211298,0.534367161432068
"50",0.509262609854341,0,8.99273377470672,56.1364509118721,0.0475963198347017,0.0265291664497086,0.0755918813527571,0.119961580466504,0.160278043516727,0.197071359186039,0.230783048601805,0.261782569202994,0.290385586250159,0.316857154614639,0.341428135443179,0.364295754422884,0.385630582086235,0.40558066213613,0.424277859508172,0.44183475799729,0.45835420668571,0.473925143556206,0.488625985423171,0.502528183011763,0.515695176157747,0.528183630570068,0.540044535935615,0.551324069550379,0.562064533978608,0.572303225162554
"51",0.571114565432072,0,6.84056765586138,44.5152310468256,0.0794133746763691,0.0217018417385301,0.0624069058077311,0.099869783097733,0.134462236291037,0.166500122405926,0.196256128151003,0.223964878295996,0.249829785823845,0.274028897139237,0.296717930225682,0.318033874777733,0.338097142781436,0.357015192406037,0.374881531948884,0.39178510331346,0.407798252820822,0.422989373921862,0.437422869188765,0.451151530960641,0.464227727003767,0.476694587079541,0.488595762013071,0.499966477458994,0.510843608540139,0.521257650073118
"52",0.479148192796856,0,9.03838514536619,83.8905191980302,0.0708325067535043,0.0260216704239405,0.0742193376285164,0.117888314965523,0.157635940695784,0.193965313766249,0.227298447140854,0.25798987094826,0.28634091022394,0.312608790454197,0.337015139799654,0.359749991974291,0.380979948317772,0.400847724959141,0.419482412661927,0.436994114348615,0.453480233510867,0.46902936281697,0.483720427309285,0.49761884616019,0.510791084868369,0.523290242156859,0.535166325313696,0.546465258524155,0.557228381347266,0.567493862067554
"53",0.65764394486323,0,8.40943846665323,24.7608688357286,0.0861493474338204,0.0212737919686875,0.0612321684315855,0.098070996972257,0.132138989538099,0.163734806161234,0.193117308288793,0.220510346630342,0.246107633964455,0.270081423832474,0.29257966880323,0.313734378775476,0.333661720658006,0.352466739096389,0.370239900163669,0.387064404412832,0.403014738987812,0.418157402210451,0.432551550375195,0.446251593045003,0.459303548456459,0.471756948919424,0.483650861939978,0.495018932359955,0.505898740654993,0.516320502453348
"54",0.521955463569611,0,8.08550821244717,58.1968100438826,0.00185807812958956,0.0289356662222597,0.0820712198706573,0.129707004547274,0.172652700811429,0.211567758972715,0.246992739193573,0.279375950836915,0.309093331932478,0.336459321955359,0.361743197379493,0.385173183714016,0.406945776498232,0.42723068326592,0.446175296457515,0.46390808833981,0.480541357359524,0.496173374888901,0.51089351539813,0.524779174157703,0.537897917046427,0.550312605234877,0.562077276844394,0.573243440744978,0.583853702365111,0.593950702215002
"55",0.522631992585957,0,5.07211530208588,56.86794456793,0.0697349079186097,0.0205241825334756,0.0591515472633382,0.0948552474044575,0.127953862215303,0.158722207155552,0.187397282342667,0.21418512456242,0.239265111660634,0.262796655457699,0.284917530389895,0.305751299786003,0.325406844771507,0.343980327917677,0.361559883187445,0.378223305776608,0.394038745018512,0.409070739557037,0.423375547600141,0.437003958393728,0.450003422796267,0.462416850361017,0.47428386171018,0.485637581465349,0.496510787749828,0.506934422381711
"56",0.438390202075243,0,4.79075819253922,23.8318031327799,0.0606070486595854,0.0205449225875514,0.0592174219611778,0.0949673812595703,0.128110738271121,0.158920855909542,0.187634770808793,0.21445690060033,0.23956870925855,0.263128669736854,0.285273579156953,0.306128652646907,0.325803094409782,0.344394154842392,0.361989094217109,0.378663788925629,0.394491714955778,0.409532781303455,0.423845599567236,0.437481548802761,0.450486680132746,0.462905878063698,0.474774800083093,0.486131967904105,0.49700838785457,0.507434662293048
"57",0.554067046474665,0,8.12768115662038,69.8260131152347,0.0474921312881634,0.0254539409853606,0.0726748431456267,0.115543886420716,0.154633919804039,0.190423016806983,0.223310553821229,0.253635574403819,0.281684639907346,0.307705471389827,0.331910114218511,0.35448115014084,0.375578505694757,0.395342505342476,0.413893895634668,0.431342443229442,0.447783426150858,0.46330073003313,0.477970921109854,0.491861350572337,0.505030900429159,0.517536198658277,0.529425467511212,0.540743213334897,0.551530525762476,0.561821587228832
